tableID,datasetID,publisher,desc
1ab7a1f5-9b24-40b8-863c-578f5bed1f4b,bb055b56-7489-415b-9e6e-ba041b52de79,California Ocean Protection Council,"The primary goal of this project was to inform long-term marine protected area (MPA) monitoring efforts by gathering up-to-date socioeconomic information to illustrate historical trends, establish a post MPA baseline, and assess initial changes since MPA implementation for the commercial fishing fleet in the North Coast region of California. To accomplish this goal our research team conducted extensive community outreach and engagement in the region and conducted in-person interviewed CPFV operators to gather post MPA baseline socioeconomic data and spatial fishing data for the year 2013. Additional to the interview data gathered, we summarized CPFV logbook data from 1992 to 2014 obtained from the California Department of Fish and Wildlife (CDFW) to explore historical economic trends and initial changes in North Coast fisheries. This data package include the CPFV logbook data from 1992-20142 provided by California Department of Fish and Wildlife summarized to the port and region level; select summarized survey data from CPFV operator interviews about their operations in the 2013 calendar year, and samples of the spatial data available on the post MPA (2013) fishing grounds at region-fishery and port-fishery scales."
aa5a3d47-ec30-42ec-ad44-66e9ba49efb6,4fb0e2d7-79aa-4146-944e-ea4d640e4161,National Institute of Standards and Technology," Hourly observations of CO2 and CH4 from tower-based sites in the NIST Northeast Corridor network (currently 23, but more may be added in future updates); CO observations from one site. Data files are comma delimited (CSV). Measurements of each species may be from two or more different heights above ground. Site locations, heights, and other information is in a separate ascii (CSV) file (NEC_sites.csv). Data is currently reported for the years 2015-2019, with planned annual updates. An ASCII Readme file (NEC_Readme_10052020) is also posted, along with an Updates_10052020.txt file that includes information on updates.  Current update: Nov 11, 2020.See also associated publication (Karion et al., Earth System Science Data, 2020): https://doi.org/10.5194/essd-12-699-2020"
b3e654f8-a89c-457b-ae07-a980e22069ad,1add7bab-f541-4ed9-819b-27d2e3df36eb,data.cityofnewyork.us,"Preliminary Class Size Report School K-8 Average Class Size 
General Education and Integrated Co-Teaching (ICT) classes and course sections with more than 100 students or fewer than seven students are excluded from this report, as are self-contained courses with fewer than two students."
8e398174-7ea7-4412-a984-9647902a96f4,55594d64-009a-4069-8bc6-2092ff0551f9,Millennium Challenge Corporation,Data used to assess country performance for MCC's selection process in FY 2021.
9cf3456e-443b-4b8a-bf8f-adcac6f614a7,96d94082-c228-4753-adc1-422551988b77,California Department of Fish and Wildlife,"For more information, see the Aquatic Biodiversity Factsheet at https://nrm.dfg.ca.gov/FileHandler.ashx?DocumentID=150856.The California Department of Fish and Wildlife''s (CDFW) Areas of Conservation Emphasis (ACE) is a compilation and analysis of the best-available statewide spatial information in California on biodiversity, rarity and endemism, harvested species, significant habitats, connectivity and wildlife movement, climate vulnerability, climate refugia, and other relevant data (e.g., other conservation priorities such as those identified in the State Wildlife Action Plan (SWAP), stressors, land ownership). ACE addresses both terrestrial and aquatic data. The ACE model combines and analyzes terrestrial information in a 2.5 square mile hexagon grid and aquatic information at the HUC12 watershed level across the state to produce a series of maps for use in non-regulatory evaluation of conservation priorities in California. The model addresses as many of CDFWs statewide conservation and recreational mandates as feasible using high quality data sources. High value areas statewide and in each USDA Ecoregion were identified. The ACE maps and data can be viewed in the ACE online map viewer, or downloaded for use in ArcGIS. For more detailed information see https://www.wildlife.ca.gov/Data/Analysis/ACEand https://nrm.dfg.ca.gov/FileHandler.ashx?DocumentID=24326."
69102616-3605-440f-a151-c1a90513e6fc,f1585ec8-3751-4510-b3e9-623e2d1538ca,Office of Management and Enterprise Services,<p>Information that summarizes the State of Oklahoma workforce data by agency.</p>
b89e70a2-f041-4c6a-b535-a817607b7eaa,1cc24150-deed-4a0c-b388-1b4592fc6f70,Centers for Disease Control and Prevention,"In general, total combined rates for traumatic brain injury (TBI)-related emergency department (ED) visits, hospitalizations and deaths have increased over the past decade.  Total combined rates of TBI-related hospitalizations, ED visits, and deaths climbed slowly from a rate of 521.0 per 100,000 in 2001 to 615.7 per 100,000 in 2005.  The rates then dipped to 595.1 per 100,000 in 2006 and 566.7 per 100,000 in 2007.  The rates then spiked sharply in 2008 and continued to climb through 2010 to a rate of 823.7 per 100,000.  Total combined rates of TBI-related hospitalizations, ED visits, and deaths are driven in large part by the relatively high number of TBI-related ED visits.  In comparison to ED visits, the overall rates of TBI-related hospitalizations remained relatively stable changing from 82.7 per 100,000 in 2001 to 91.7 per 100,000 in 2010.  TBI-related deaths also decreased slightly over time from 18.5 per 100,000 in 2001 to 17.1 per 100,000 in 2010.  Note that the axis scale for TBI-related deaths appears to the right of the chart and differs from TBI-related hospitalizations and ED visits.Go to http://www.cdc.gov/traumaticbraininjury/data/index.html to view more TBI data & statistics."
16fa282b-cd36-48e3-a471-827879faeb46,597f3ba0-4b2e-45a4-aa07-cc9a53d8f42e,data.brla.gov,Official listing of all street name changes in East Baton Rouge Parish.
ca60c2a9-f16e-4ac3-aabd-711d85a35b74,ea99b40b-3d27-4e5b-b138-12eb65fb088f,Centers for Disease Control and Prevention,"NNDSS - TABLE 1DD. Rubella to Rubella, congenital syndrome  - 2019. In this Table, provisional cases* of notifiable diseases are displayed for United States, U.S. territories, and Non-U.S. residents. 

Note: 
This table contains provisional cases of national notifiable diseases from the National Notifiable Diseases Surveillance System (NNDSS). NNDSS data from the 50 states, New York City, the District of Columbia and the U.S. territories are collated and published weekly on the NNDSS Data and Statistics web page (https://wwwn.cdc.gov/nndss/data-and-statistics.html). Cases reported by state health departments to CDC for weekly publication are provisional because of the time needed to complete case follow-up. Therefore, numbers presented in later weeks may reflect changes made to these counts as additional information becomes available. The national surveillance case definitions used to define a case are available on the NNDSS web site at https://wwwn.cdc.gov/nndss/. Information about the weekly provisional data and guides to interpreting data are available at: https://wwwn.cdc.gov/nndss/infectious-tables.html. 

Footnotes:
U: Unavailable — The reporting jurisdiction was unable to send the data to CDC or CDC was unable to process the data.
-: No reported cases — The reporting jurisdiction did not submit any cases to CDC.
N: Not reportable — The disease or condition was not reportable by law, statute, or regulation in the reporting jurisdiction.
NN: Not nationally notifiable — This condition was not designated as being nationally notifiable.
NP: Nationally notifiable but not published — CDC does not have data because of changes in how conditions are categorized.
Cum: Cumulative year-to-date counts.
Max: Maximum — Maximum case count during the previous 52 weeks.
* Case counts for reporting years 2018 and 2019 are provisional and subject to change. Cases are assigned to the reporting jurisdiction submitting the case to NNDSS, if the case's country of usual residence is the US, a US territory, unknown, or null (i.e. country not reported); otherwise, the case is assigned to the 'Non-US Residents' category. For further information on interpretation of these data, see https://wwwn.cdc.gov/nndss/document/Users_guide_WONDER_tables_cleared_final.pdf. 
† Previous 52 week maximum and cumulative YTD are determined from periods of time when the condition was reportable in the jurisdiction (i.e., may be less than 52 weeks of data or incomplete YTD data)."
5adfd4a5-9e93-462d-a69c-183ce302633a,299705a7-e9ce-48f4-989f-70cf2743bd03,California Ocean Protection Council,"We completed four distinct projects to collect baseline data at varying spatial and temporal scales. First, we used data from aerial photographic surveys conducted from 1989-2014 to investigate region-wide trends in the populations of Common Murres and Brandt’s Cormorants. We used 173 observations of Common Murre colony abundance at 14 colonies and 123 observations of Brandt’s Cormorant nest abundance at 10 colonies over the 26-year study period. Additionally, aerial photographic surveys conducted in 2014 were used to document location and abundance of Common Murre, Brandt’s Cormorant, and Double-crested Cormorant across the NCSR.

Second, at a more localized scale, we monitored Common Murre reproduction, foraging effort, and diet in 2014 at Castle Rock National Wildlife Refuge using a robotic, remotely-controlled video recording system. Although this is only one of the seabird colonies in the NCSR, it the largest and served to inform our understanding of the mechanisms of population change across the region. Common Murre are very visible and thus ideal for monitoring fine scale patterns in reproduction and changing diet. We measured date of nest initiation, hatching success, fledging success, overall reproductive success, time allocation, provisioning rate, and diet composition via the video. Information gained from these surveys were combined with comparable data from 2007-2013 at Castle Rock to assess baseline condition and variability of these metrics over an 8-year period.

Third, in 2014-2015 we conducted ground-based surveys of coastally breeding seabirds inside and outside of six MPAs to establish a framework for continued MPA monitoring. For this, we conducted intensive monitoring of six species likely to benefit from MPA establishment: Pigeon Guillemot, Brandt’s Cormorant, Pelagic Cormorant, Double-crested Cormorant, Western Gull, and Black Oystercatcher. We collected data on breeding population size, breeding productivity, foraging rates and rates of human-caused disturbance inside and outside of each MPA. We monitored productivity by following individual nests visible from land and calculated annual breeding productivity as number of fledglings produced per breeding pair. We monitored foraging from land-based observation points, recording all birds foraging within a 1 km radius of an observation point. We calculated foraging rates as number of birds foraging per hour of observation. We recorded all human-caused disturbances observed during any land-based survey and calculated disturbance rates as number of disturbances per hour of observation."
0dcc9e6e-6b60-4811-9baf-36bd2b8c7198,00667612-5b46-4c37-89e0-2a50cd290033,data.kingcounty.gov,November 2015 general election; final/official results by precinct.
912f43d1-ae6e-4dcc-9273-5279b418edf7,4abd53d1-9f11-488d-a411-5abdf2ebf8f3,"National Oceanic and Atmospheric Administration, Department of Commerce","The presence and absence of the four substrate and four biological cover types were documented at 1,353 locations on the insular shelf south of St. Thomas and St. John. At each location, an underwater camera system was used to collect high definition (HD) video at 30 frames per second at 1080x1920 resolution.  This GIS dataset depicts the location of these underwater videos, as well as the name, location, time collected, and the presence and absence of the substrate and cover types. A portion of these underwater videos (n=1,005) were used to develop the habitat predictions and the composite habitat map. A separate subset of these underwater videos (n=348) were used to assess the performance of the habitat predictions and accuracy of the composite habitat map. 

For more details, see Costa et al. 2017 and Costa et al. 2018. 

Keywords: Ground Validation; Accuracy Assessment; Acropora Cervicornis; Acropora Palmata; Bathymetry; Benthic Habitat; Coastal Ocean Science; Coral Reef; Insular Shelf; Seagrass; Seaviewer; Snorkel; Trimble GeoXH; Underwater Video."
59698050-eb47-464f-93f2-079702bf8a2d,925828ae-8ede-4cb5-9ced-531c2ef16a0e,California Department of Fish and Wildlife,"These data are detections of reptiles in 2005 from visual encounter searches of an area constrained to a 100-m radius circle around each of 15 fixed sample points at Spears and Didion Ranches, Placer County, California. Surveys were done three times in April and May by trained observers who searched the entire 100-m radius (3.1 ha) circular plot looking on and under rocks, logs, and debris for reptiles and amphibians. Fifty-eight detections were made of five species of reptiles and one species of amphibian."
9dd83598-9b07-4776-8388-a9ff488847fc,bb055b56-7489-415b-9e6e-ba041b52de79,California Ocean Protection Council,"The primary goal of this project was to inform long-term marine protected area (MPA) monitoring efforts by gathering up-to-date socioeconomic information to illustrate historical trends, establish a post MPA baseline, and assess initial changes since MPA implementation for the commercial fishing fleet in the North Coast region of California. To accomplish this goal our research team conducted extensive community outreach and engagement in the region and conducted in-person interviewed CPFV operators to gather post MPA baseline socioeconomic data and spatial fishing data for the year 2013. Additional to the interview data gathered, we summarized CPFV logbook data from 1992 to 2014 obtained from the California Department of Fish and Wildlife (CDFW) to explore historical economic trends and initial changes in North Coast fisheries. This data package include the CPFV logbook data from 1992-20142 provided by California Department of Fish and Wildlife summarized to the port and region level; select summarized survey data from CPFV operator interviews about their operations in the 2013 calendar year, and samples of the spatial data available on the post MPA (2013) fishing grounds at region-fishery and port-fishery scales."
cc016ad2-56e2-4fc6-b696-e39f0766ccd0,974eabaf-3cc2-4f1b-a282-a3637084c138,Centers for Disease Control and Prevention,"Rate of deaths by age/gender (per 100,000 population) for people killed in crashes involving a driver with BAC =>0.08%, 2012. 2012 Source: Fatality Analysis Reporting System (FARS)Note: Blank cells indicate data are suppressed. 2014 Source: Source: National Highway Traffic Administration's (NHTSA) Fatality Analysis Reporting System (FARS), 2014 Annual Report File. Fatality rates based on fewer than 20 deaths are suppressed."
f091ddb1-caee-4aaa-af62-323c472f0e72,8b66fe9f-8645-44f4-b32e-0c3c8beb710f,Centers for Disease Control and Prevention,"NNDSS - TABLE 1K. Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection to Ehrlichia chaffeensis infection - 2021. In this Table, provisional cases* of notifiable diseases are displayed for United States, U.S. territories, and Non-U.S. residents.

Notice: Due to data processing issues at CDC, data for the following jurisdictions may be incomplete for week 7: Alaska, Arizona, California, Connecticut, Delaware, Florida, Hawaii, Louisiana, Maryland, Michigan, Missouri, North Dakota, New Hampshire, New York City, Oregon, Pennsylvania, and Rhode Island.

Note: 
This table contains provisional cases of national notifiable diseases from the National Notifiable Diseases Surveillance System (NNDSS). NNDSS data from the 50 states, New York City, the District of Columbia and the U.S. territories are collated and published weekly on the NNDSS Data and Statistics web page (https://wwwn.cdc.gov/nndss/data-and-statistics.html). Cases reported by state health departments to CDC for weekly publication are provisional because of the time needed to complete case follow-up. Therefore, numbers presented in later weeks may reflect changes made to these counts as additional information becomes available. The national surveillance case definitions used to define a case are available on the NNDSS web site at https://wwwn.cdc.gov/nndss/. Information about the weekly provisional data and guides to interpreting data are available at: https://wwwn.cdc.gov/nndss/infectious-tables.html. 

Footnotes:
U: Unavailable — The reporting jurisdiction was unable to send the data to CDC or CDC was unable to process the data.
-: No reported cases — The reporting jurisdiction did not submit any cases to CDC.
N: Not reportable — The disease or condition was not reportable by law, statute, or regulation in the reporting jurisdiction.
NN: Not nationally notifiable — This condition was not designated as being nationally notifiable.
NP: Nationally notifiable but not published.
NC: Not calculated — There is insufficient data available to support the calculation of this statistic.
Cum: Cumulative year-to-date counts.
 Max: Maximum — Maximum case count during the previous 52 weeks.
  * Case counts for reporting years 2020 and 2021 are provisional and subject to change. Cases are assigned to the reporting jurisdiction submitting the case to NNDSS, if the case's country of usual residence is the U.S., a U.S. territory, unknown, or null (i.e. country not reported); otherwise, the case is assigned to the 'Non-U.S. Residents' category. Country of usual residence is currently not reported by all jurisdictions or for all conditions. For further information on interpretation of these data, see https://wwwn.cdc.gov/nndss/document/Users_guide_WONDER_tables_cleared_final.pdf.
†Previous 52 week maximum and cumulative YTD are determined from periods of time when the condition was reportable in the jurisdiction (i.e., may be less than 52 weeks of data or incomplete YTD data)."
dfeb49d5-04ce-4d17-9497-dda7afd9ddc3,8aeda106-6e81-467e-8c90-8fa143ef3740,data.sfgov.org,Neighborhood code reference dataset for the Assessor-Recorder historical secured property tax dataset. https://data.sfgov.org/d/wv5m-vpq2
ded70dd2-8300-47b5-9fff-3dda341779bc,831dc46f-93e3-4dab-b41f-4313d6693109,VT Center for Geographic Information,"(<a href='https://maps.vcgi.vermont.gov/gisdata/metadata/DemoCensus_MCDSUB1990.htm' rel='nofollow ugc' target='_blank'>Link to Metadata</a>) This coverage was originally obtained by the UVM School of Natural Resources and Distributed to various VGIS users. The data source is the 1990 Census of Population & Housing, Summary Tape File (STF) 3."
bc7ee5f4-5d67-4068-8444-66360d34e3b7,3f4f2f11-30d0-46c0-ba1f-67cf3552c520,California Department of Public Health,"<div style='font-family: &quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 17px;'><a href='http://cdphdata.maps.arcgis.com/apps/PanelsLegend/index.html?appid=fafb2f929a3149ca8763170e338ca5de' style='color: rgb(0, 121, 193); text-decoration: none;' target='_blank'>Simple Web Map</a><br /></div><div style='font-family: &quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 17px;'><br /></div><span style='font-family: &quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 17px;'>This table represents a current listing of Home Medical Device Retailers (HMDR) licensed by the Food and Drug Branch (FDB) of the California Department of Public Health. HMDR firms are businesses that sell, rent or lease prescription medical devices and over-the-counter durable medical equipment (DME) for support of patients maintained in the home setting for short or long periods due to recuperation or long term chronic disease or disability.</span><div><span style='font-family: &quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 17px;'><br /></span></div><div><span style='font-family: &quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 17px;'>Data last updated in 2015</span></div>"
2b8df48d-6554-4680-8077-eefc7585abef,b346ca51-da19-4d01-8da1-ebd76fa697aa,Centers for Disease Control and Prevention,"1996-2010. Centers for Disease Control and Prevention (CDC). State Tobacco Activities Tracking and Evaluation (STATE) System.  BRFSS Survey Data.  The BRFSS is a continuous, state-based surveillance system that collects information about modifiable risk factors for chronic diseases and other leading causes of death. The data for the STATE System were extracted from the annual BRFSS surveys from participating states.  Tobacco topics included are cigarette smoking status, cigarette smoking prevalence by demographics, cigarette smoking frequency, and quit attempts.  NOTE:  these data are not to be compared with BRFSS data collected 2011 and forward, as the methodologies were changed.  Please refer to the FAQs / Methodology sections for more details."
0d33cb36-5bd6-487e-a37a-b9ec1ebf6c4a,cd1ce37e-c43d-4326-a677-ec33302d7a92,Office of Management and Enterprise Services,"<p>The Oklahoma Real Property Asset Report is published annually in compliance with the Oklahoma State Government Asset Reduction and Cost Savings Program found in Title 62 O.S. §908. The act requires the Office of Management and Enterprise Services (OMES) to compile and maintain a comprehensive inventory of all real property owned and leased by the state. All data contained in this report was self-reported by each state agency, board, commission, or public trust having the State of Oklahoma as a beneficiary.</p>"
3cb51497-f8d1-481c-ba58-5b6920159500,aa6cf329-2534-450b-b669-b0517ab47018,California Department of Water Resources,Water Plan Planning Areas as part of the detailed Analysis’s Units (DAU) dataset.  DAU boundaries match Cal-Fire dataset “cnty24k09_1_poly”.
32b74778-9116-4a82-be48-c14038678e35,9fde34da-634f-4ce7-8e04-0ffa04d091ba,City of Detroit,{{default.description}}
2cdbe0ec-8c50-4e7b-b472-465aa620aea4,0cb25697-8b1f-4e02-bee9-339c406454fb,Centers for Disease Control and Prevention,"1995-2021. Centers for Disease Control and Prevention (CDC). State Tobacco Activities Tracking and Evaluation (STATE) System. E-Cigarette Legislation—Youth Access. The STATE System houses current and historical state-level legislative data on tobacco use prevention and control policies.  Data are reported on a quarterly basis. Data include information related to restrictions, enforcement and penalties associated with the sale of e-cigarettes to youth through retail sales and vending machines."
dbc0d91e-6814-4e3e-bbd1-36eb334642a5,b8fb88c2-3895-460c-be74-72ab116eff50,data.wa.gov,"Statewide, DCYF estimates that families of about 305,000 children age B-5 not yet in school need child care. Only about 34% of those children are enrolled in licensed child care or preschool. The percent of need met for child care and preschool for young children varies widely across the state."
72635076-cd2f-49bb-897e-caefcf702888,5b014235-a828-4048-bfa0-b30398a4a7bc,opendata.maryland.gov,"Maryland Total New Parcels for Residential Development from from 2006 through and including 2015 based on MdProperty View Edition year data referenced below. 
 
2006-2012 Data Sources:
-MdProperty View 2012 Edition for all jurisdictions except Allegany and Garrett counties, which are based on MdProperty View 2011 Edition updated with August 2014 parcel data from the State Department of Assessments and Taxation. 

2013-2015 Data Sources:
-MdProperty View 2013/14 Edition parcel data for all jurisdictions in Maryland except the following: Baltimore, Caroline, Cecil, Dorchester, Harford, Kent, Queen Anne’s, Talbot, and Wicomico counties and Baltimore City, 2013/2014 Edition data updated with June 2016 parcel data from Assessments, and Anne Arundel and Carroll Counties, 2012 Edition data updated with June 2016 parcel data from Assessments. For new parcels included in the June 2016 update, parcel point placement was done via geocoding and not via placement by deed and/or plat."
5cf87122-29b3-4c46-87af-c239a66b413b,4972de10-e81c-4beb-8e3c-d9baa9eda388,data.ny.gov,This data set includes capital project appropriations and reappropriations as they relate to the FY 2018 Enacted Budget
3d688803-f8da-40ab-bf5c-64fa7dd50fd7,824ce4a8-ced0-4583-a5ac-e65b643f4385,Caltrans,This dataset includes daily submissions for all districts and programs for teleworking and numbers and COVID related absences in the department. COVID absentee numbers are submitted daily while telework numbers are submitted on Monday and Wednesday.
b5f0d759-8add-4c2b-b4b5-14a2597c1f80,b5967900-cda5-4430-8d8a-da3771771b49,Data Driven Detroit,These show the locations of open schools for the 2015-16 school year for the Detroit Tri-County area. State of Michigan Top to Bottom scores are attached to schools where available. Top to Bottom ranks come from MISchoolData.org
de5e2121-9c7b-4b49-a2ee-fb55f28ffab5,e4f71620-0b23-4147-9904-c9e443a3d168,data.austintexas.gov,"Purpose: This measure of materials collected at curbside by Austin Resource Recovery (ARR) or ARR-managed vendors tracks materials that are recycled or reused instead of taken to the landfill.  Source: All measure data is tracked internally through the Solid Waste Tracking System (SWTS) and through third-party vendor reports. 
 Contains: Total diversion tonnage vs. total tonnage of materials collected, shown monthly but collected and analyzed annually.  Usage: This data is used to analyze service and programs needs.  It is used to help Austin Resource Recovery determine performance of department goals.  View more details and insights related to this data set on the story page: https://data.austintexas.gov/stories/s/s89s-8ru7"
704752dd-4dc0-459e-8676-78f308237952,4fb0e2d7-79aa-4146-944e-ea4d640e4161,National Institute of Standards and Technology," Hourly observations of CO2 and CH4 from tower-based sites in the NIST Northeast Corridor network (currently 23, but more may be added in future updates); CO observations from one site. Data files are comma delimited (CSV). Measurements of each species may be from two or more different heights above ground. Site locations, heights, and other information is in a separate ascii (CSV) file (NEC_sites.csv). Data is currently reported for the years 2015-2019, with planned annual updates. An ASCII Readme file (NEC_Readme_10052020) is also posted, along with an Updates_10052020.txt file that includes information on updates.  Current update: Nov 11, 2020.See also associated publication (Karion et al., Earth System Science Data, 2020): https://doi.org/10.5194/essd-12-699-2020"
3e3ee37a-59b7-4cb9-ad5a-5d790081c7ba,ee8c970d-5aca-4b37-ae11-da4c18ba93f2,data.sfgov.org,Zoning Districts from 2001.  Part of the San Francisco Planning Code.  Data is a zipped GIS shapefile.
d4c71823-3f75-499a-9b55-4b0bbacf067c,ae779e10-eb43-414f-abc2-43d5d74144c6,California Department of Fish and Wildlife,This layer was created from regional biologist input on paper maps. All paper maps were collected and sent to a single Research Analyst to digitize. Some liberties were taken during the digitizing process to merge range boundaries from adjacent counties in order to smooth the transition from one biologists input to the next.
c68cef3c-b70a-4aa3-bd13-0ad435a46c83,05126761-dbe6-4d7e-ae67-c0450edbbd64,"National Oceanic and Atmospheric Administration, Department of Commerce","This archived Paleoclimatology Study is available from the NOAA National Centers for Environmental Information (NCEI), under the World Data Service (WDS) for Paleoclimatology. The associated NCEI study type is Fire. The data include parameters of fire history|tree ring with a geographic location of Idaho, United States Of America. The time period coverage is from 373 to -65 in calendar years before present (BP). See metadata information for parameter and study location details. Please cite this study when using the data."
0c59eae7-8710-4db8-8757-270b614ce859,19cae6d5-c0ab-4384-bc60-0be8d25d6321,Data Driven Detroit,"Population under 6 by ratio of family income to poverty level. 2014 5 year ACS data, by Zip Code. Detroit Tri-county area. "
a70e421d-27d6-4315-95dc-753a9bd1627d,fe144e58-3d92-4f6b-8565-3a0609f6a815,Agricultural Research Service,"<p>These are data on variation in host specificity and genetics among 16 populations of an aphid parasitoid, <em>Aphelinus certus</em>, 15 from Asia and one from North America. Host range was the same for all the parasitoid populations, but levels of parasitism varied among aphid species, suggesting adaptation to locally abundant aphids. Differences in host specificity did not correlate with geographical distances among parasitoid populations, suggesting that local adaption is mosaic rather than clinal, with a spatial scale of less than 50 kilometers. Analysis of reduced representation libraries for each population showed genetic differentiation among them. Differences in host specificity correlated with genetic distances among the parasitoid populations.</p>
"
95d73659-f249-4d8a-901d-7a7bdb8d623c,86c00fea-7667-4e91-a84c-b9543f6b6143,data.ct.gov,"Care 4 Kids (C4K) Number of Children by Provider Setting Type and by Town, with subsidy Paid in October 2019. Includes total for all Age Groups. Numbers suppressed as shown by *."
a7aab076-427a-4784-ba3d-fcbb9f9e6df4,60f7622d-4c85-463d-988e-303f1c74ccf6,data.cityofnewyork.us,This dataset contains information for certified and non-certified buildings that are participating in the WiredNYC program.  These buildings are all publicly viewable on the WiredNYC website.
4a945434-3147-4a26-9998-a5dbd249d490,178c8aef-752a-4795-92b8-7df6c2adeba2,California Department of Fish and Wildlife,"For more information, see the Aquatic Rare Species Richness Factsheet at https://nrm.dfg.ca.gov/FileHandler.ashx?DocumentID=150853.The California Department of Fish and Wildlife''s (CDFW) Areas of Conservation Emphasis (ACE) is a compilation and analysis of the best-available statewide spatial information in California on biodiversity, rarity and endemism, harvested species, significant habitats, connectivity and wildlife movement, climate vulnerability, climate refugia, and other relevant data (e.g., other conservation priorities such as those identified in the State Wildlife Action Plan (SWAP), stressors, land ownership). ACE addresses both terrestrial and aquatic data. The ACE model combines and analyzes terrestrial information in a 2.5 square mile hexagon grid and aquatic information at the HUC12 watershed level across the state to produce a series of maps for use in non-regulatory evaluation of conservation priorities in California. The model addresses as many of CDFWs statewide conservation and recreational mandates as feasible using high quality data sources. High value areas statewide and in each USDA Ecoregion were identified. The ACE maps and data can be viewed in the ACE online map viewer, or downloaded for use in ArcGIS. For more detailed information see https://www.wildlife.ca.gov/Data/Analysis/ACEand https://nrm.dfg.ca.gov/FileHandler.ashx?DocumentID=24326."
20df6267-7baf-4a6d-a8b7-43acb6428249,34a0f525-bfe2-4fad-bea4-c3600530edf8,California Department of Fish and Wildlife,"These data are the summary statistics calculated for components of the herbaceous layers, and shrubs and trees from the three 0.05-ha circular plot habitat samples each taken in 2005 at the 15 sample points at Spears and Didion Ranches, Placer County, California. These values are based on point intersections of live vegetation with a sighting tube at 25 points on eight 12.6 m transects through the 0.05-ha plot. Readings were taken in the center of each habitat sampling plot and at 4 m, 8 m, and 12 m on each of the eight transects within the plot. The transects are at 45 degree increments with one transect to the north. The herb layer is vegetation  0.5-2.0 m tall, while the tree layer vegetation is &gt; 2.0 m tall."
22328e63-a8b1-4009-b08b-6ff407ea9856,a5e90c7d-9a2b-4527-915e-797051c8aec0,California Department of Fish and Wildlife,"The CalFish Abundance Database contains a comprehensive collection of anadromous fisheries abundance information. Beginning in 1998, the Pacific States Marine Fisheries Commission, the California Department of Fish and Game, and the National Marine Fisheries Service, began a cooperative project aimed at collecting, archiving, and entering into standardized electronic formats, the wealth of information generated by fisheries resource management agencies and tribes throughout California.Extensive data are currently available for chinook, coho, and steelhead. Major data categories include adult abundance population estimates, actual fish and/or carcass counts, counts of fish collected at dams, weirs, or traps, and redd counts. Harvest data has been compiled for many streams, and hatchery return data has been compiled for the states mitigation facilities. A draft format has been developed for juvenile abundance and awaits final approval. This CalFish Abundance Database shapefile was generated from fully routed 1:100,000 hydrography. In a few cases streams had to be added to the hydrography dataset in order to provide a means to create shapefiles to represent abundance data associated with them. Streams added were digitized at no more than 1:24,000 scale based on stream line images portrayed in 1:24,000 Digital Raster Graphics (DRG).These features generally represent abundance counts resulting from stream surveys. The linear features in this layer typically represent the location for which abundance data records apply. This would be the reach or length of stream surveyed, or the stream sections for which a given population estimate applies. In some cases the actual stream section surveyed was not specified and linear features represent the entire stream. In many cases there are multiple datasets associated with the same length of stream, and so, linear features overlap. Please view the associated datasets for detail regarding specific features. In CalFish these are accessed through the ""link"" that is visible when performing an identify or query operation. A URL string is provided with each feature in the downloadable data which can also be used to access the underlying datasets.The coho data that is available via the CalFish website is actually linked directly to the StreamNet website where the databases tabular data is currently stored. Additional information about StreamNet may be downloaded at http://www.streamnet.org. Complete documentation for the StreamNet database may be accessed at http://http://www.streamnet.org/def.html"
